Unnamed: 0,url,title,article,timestamp,Anti-China,Anti-Japan,Anti-US,China-Fellow,Japan-Fellow,US-Fellow,Anti-KMT,KMT-Fellow,Anti-DPP,DPP-Fellow,Anti-Taiwan-Gov,Taiwan-Gov-Fellow
299,https://www.setn.com/News.aspx?NewsID=1000270,影／不能跑跳！帕運排球「坐著打」 球員頻犯規超崩潰,三立新聞網 影音編輯／林芳瑜 為身心障礙運動員所舉辦的帕拉林匹克運動會（簡稱：帕運），台灣選手永不放棄的精神，讓越來越多國人關注這項賽事，經常分享打排球日常的YouTube頻道「NO MIND 柒玖」，特地拍攝影片講述帕運排球項目，並實際體驗「坐式排球」比賽。 ▲YouTube頻道「NO MIND 柒玖」拍攝影片講述帕運排球項目。（圖／NO MIND 柒玖 授權） 由於運動員在「坐式排球」比賽中一律不得站立，且臀部或上半身不能離地，因此大大限制了力道施展與身體動作的發揮，只見有些成員們臀部頻頻離地犯規，或是將球擊偏出界，困難的比賽方式讓大家再次敬佩身心障礙選手。 ▲運動員在「坐式排球」比賽中一律不得站立，且臀部或上半身不能離地。（圖／NO MIND 柒玖 授權） ▲只見有些成員們臀部頻頻離地犯規，或是將球擊偏出界。（圖／NO MIND 柒玖 授權）,2021-10-19 16:01:15.253597,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
300,https://www.setn.com/News.aspx?NewsID=991308,張伯維上銬畫面曝光！爛醉上路還撞警車低頭道歉「很後悔」,三立新聞網 記者洪正達／高雄報導 酒駕上路所謂何物？PLG球星張伯維才剛加盟鋼鐵人，沒想到一時間可能要面對排山倒海的輿論壓力及球團的嚴厲懲處，被上銬帶入警局偵訊的畫面也隨之曝光，31日晚間張伯維聚餐飲酒後，駕車返家的途中就出車禍，其中一輛挨撞的還是警方的巡邏車，直到逮捕過程中慢慢酒醒才知道自己闖下大禍，頻頻表示「很後悔」。 ▲張伯維被上銬後，帶回派出所偵訊。（圖／翻攝畫面） 回顧案情，31日晚間張伯維在鳳山一間熱炒店聚會飲酒，結束後硬撐駕車返回住處，途中行經88快速道路時，沒注意到撞擊停在路旁，因異物撞擊而停下的自小貨車後，再撞上一旁處理的警方巡邏車，總共造成3輛車毀損，事後進行酒測時，竟已飆高到0.95毫克，當場依公共危險現行犯上銬逮捕。 張伯維遭到移送後，疑因不勝酒力走路時搖晃，臉部也因酒意通紅，對於自己鑄下大錯，張伯維低調表示「很後悔」，對於才剛換新東家就酒駕犯錯，他本人則低頭不語不再回應。 ▲張伯維隔天早上被移送地檢署。（圖／翻攝畫面）,2021-10-19 16:01:15.389482,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
301,https://www.setn.com/News.aspx?NewsID=991150,羅志祥無預警突宣告「再見」疑揮別過去！目前身材狀態曝光,看更多《豬揚變色1年多！周揚青被富少分手？》專題報導 三立新聞網 娛樂中心／綜合報導 羅志祥因遭交往9年的前女友周揚青毀滅性分手，稱其和大量女性有染，其中甚至還包括旗下女藝人，也讓「蝴蝶姐姐」愷樂公開向周揚青道歉。該事件讓羅志祥形象一落千丈，不過近期羅志祥當起了YouTuber，並開設頻道「羅志祥 Show TV」，日前他特地返鄉回花蓮找88歲阿嬤，兩婆孫相擁令人感動，然而昨（31日）突然在社群平台說「再見」！ ▲羅志祥遭前女友周揚青毀滅性分手稱為「時間管理大師」。（圖／翻攝自臉書） ▲羅志祥返鄉探親舅舅、阿嬤感動了許多粉絲。（圖／翻攝自羅志祥 Show TV YouTube） 羅志祥從「亞洲舞王」成了「時間管理大師」後，他一直都留著長髮，這次他在社交網站IG的限動，他曬出前段時間所留的髮型，頭髮長度已快超過鎖骨，還在該張舊照寫上「我會想念你的，bye bye」的字句。 ▲羅志祥之前一直留著長髮。（圖／翻攝自showlo Instagram） 同時他也貼出了一堆頭髮散落在地上的畫面，再配上大大的「再見」兩字，不知道是不是藉由剪掉三千煩惱絲，和過去的自己揮別再見呢？事後羅志祥也公開剪掉長髮後近況照，可以看到他不但修短瀏海，頭髮至少剪掉5公分，襯托出尖下巴V字臉，身穿寬鬆黑色上衣，搭配項鍊與銀耳環，整體造型簡約恢復以往。 ▲▼羅志祥揮別舊長髮造型。（圖／翻攝自showlo Instagram） 事實上，自羅志祥被周揚青爆出劈腿事件後，曝光仍舊馬不停蹄忙錄，許多時候都在運動，包括打籃球、衝浪和高爾夫球在內，經紀人小霜也曾證實他都在鍛鍊，不過尚未確定復出時間，目前仍努力維持不讓身材走鐘。,2021-10-19 16:01:15.626031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
302,https://www.setn.com/News.aspx?NewsID=999624,全台瘋奧運！成功提升品牌知名度與廣告流量,三立新聞網 本屆東京奧運由於疫情宅經濟熱潮、東京零時差轉播、中華健兒表現大放異彩與國人對於奧運賽事參與度爆棚，導致相關網路流量激升、新聞鋪天蓋地爭相報導，讓東京奧運在台掀起為期兩週的收視旋風。 CLICKFORCE域動行銷獨家代理中華電信奧運轉播數位廣告，藉由吸睛版位搭配完整的數據分析能力及全網路精準廣告曝光規劃，與廣告主們一同搭上奧運熱潮並締造數位行銷的完美佳績！ ▲（圖／ 全民瘋東奧熱潮使得其觀看性與話題性不斷，加上現代網路普及且民眾皆可直接使用3C產品隨時隨地觀看賽事之便利因素，導致今年透過OTT平台觀看東京奧運之人口高達全台1/3。企業們藉由與國際賽事結合，加深消費者對產品之印象，成功有效提升品牌曝光度與認同感，同時在奧運賽事完美落幕後，品牌皆創下關鍵字搜尋之新高。 本屆東京奧運精彩絕倫，全台線上收視(單計Hami Video)就超過672萬人，且創造超高黏著及超高觀賞停留時間(60分鐘以上)，CLICKFORCE透過數據分析能力及精準廣告投放技術，成功使得廣告曝光數超出預期的數倍，不論產業類別，各大合作品牌平均達成率皆超過200%以上的好成績！ 正當國民經歷兩個月疫情籠罩的低壓議題，東京奧運的熱血賽事有如為全台注入一劑興奮劑，使國人擁有強大向心力並一同守在螢幕前方為中華隊加油吶喊，成功創造出超過預期的龐大流量並利用廣告成果完美詮釋「台灣瘋奧運」！ ▲（圖／ ▲（圖／ ▲（圖／ ▲（圖／ ▲（圖／ 域動官方臉書CLICKFORCE TIP粉絲團： 更多詳情請瀏覽域動官網： 域動行銷提供您24小時零時差專業服務與360度全方位媒體整合行銷方案 相關業務聯繫請洽： 02-2719-8500,2021-10-19 16:01:15.765525,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
303,https://www.setn.com/News.aspx?NewsID=1001126,專演女神小時候 「最美童星」長歪當眾被嫌 素顏近照現形,三立新聞網 娛樂中心／綜合報導 還記得在2008年在北京奧運獻唱的爆紅小女孩林妙可嗎？當時雖然捲入「假唱」醜聞，但圓潤可愛的模樣仍然吸引許多人歡迎。如今的林妙可仍然在演藝圈打拚，也拍攝許多VLOG與網友互動，不過她的星路似乎並不順遂，她先前在節目上還透露，在大學時期竟然遭老師當眾指責「妳太胖了！」實在是很尷尬。 ▲林妙可因這次的演唱爆紅。（影片來自YouTube－meFortunism頻道，若遭移除請見諒） 年僅9歲的林妙可在2008年穿著紅色洋裝、綁著雙馬尾，站在北京奧運開幕典禮的舞台上獻唱，她可愛俏皮的模樣，吸引不僅僅是中國，更是全世界觀眾的目光。只不過事後才得知，原來林妙可只是「對嘴」，真正唱歌的是另一名小女孩，消息一出引發熱烈討論，各界批評不斷，連自己人都不買單，雖然一個小女孩能懂什麼呢？但林妙可的形象也受到影響，連美國《時代》雜誌都將此事件，列在該年世界十大醜聞當中。 ▲林妙可近照。（合成圖／翻攝自林妙可微博） 儘管如此，仍然有許多人相中林妙可，邀請她演戲，還專門演美女明星的小時候，像是林心如、蔣夢婕、鄭爽等人。只不過林妙可的演藝事業不見起色，演了幾部電影、電視劇似乎都沒有讓她紅起來，長大後甚至被大陸媒體酸「長殘了」，認為她的容貌已經不如以往。 ▲林妙可還素顏拍影片。（圖／翻攝自林妙可微博） 林妙可長大後變成大學生後，還曾經在綜藝節目《天天向上》透露，大二時曾經被老師在6、70人前當眾點名，「林妙可，妳太胖了，妳這個以後怎麼演角色？以後只能演那種老一些的人，就是說不符合我這樣的形象」，超級尷尬。 從林妙可的微博可看到，現在22歲的她青春洋溢，偶爾還會分享VLOG與粉絲互動，最近一次的影片當中，林妙可甚至素顏登場，小時候的圓嘟嘟的肉肉臉也沒了，變成漂亮的鵝蛋臉，看起來做了不少的努力，未來林妙可的發展令人期待。 ▼（影片來自YouTube－芒果TV爱豆 MangoTV Idol頻道，若遭移除請見諒）,2021-10-19 16:01:16.200412,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
304,https://www.setn.com/News.aspx?NewsID=990868,NOW健康／這些東西不能配藥吃！將影響身體健康,看更多《中秋節快樂》專題報導 三立新聞網 文／陳如頤／NOW健康 中秋將至，柚子是應景水果，不過，藥師提醒，服用降血壓藥物的民眾應避免食用柚子、葡萄柚，以免抑制代謝，讓藥物在血中濃度增加，提高副作用。此外，服用statin類降血脂藥、抗心律不整藥，及部分免疫抑制劑，也不宜多吃這類水果。 ▲柚子、葡萄柚均含有豐富的「呋喃香豆素」會抑制藥物代謝的作用時間，短則達數小時，長則2、3天之久，即使間隔服藥也無法完全避免。（圖／NOW健康製作） 藥師郭建宏表示，柚子、葡萄柚均含有豐富的「呋喃香豆素（furanocoumarin）」成分，該成分會抑制小腸及肝臟中的代謝酵素CYP450 3A4，許多藥物均透過此酵素代謝，將導致藥物血中濃度升高，增加不良反應風險。 值得注意的是，「呋喃香豆素」會抑制藥物代謝的作用時間，短則達數小時，長則2、3天之久，即使間隔服藥也無法完全避免，郭建宏提醒，服用降血壓藥物、statin類降血脂藥、抗心律不整藥，及部分免疫抑制劑等民眾，務必提高警覺。 此外，正在服用降血壓及降膽固醇等藥物的民眾，應避免同時食用柑橘類水果。原因在於柳丁、柚子及橘子等水果均含有具稀血功效的植物生化素，食用後幫助稀血，自然降低血壓及膽固醇，如果又服用相關藥物，原本已降低的血壓，可能降的更低。 那高血壓患者適合吃哪些水果呢？營養師建議，香蕉、梨子、西瓜、甜瓜、鳳梨、哈密瓜，都是不錯的選擇。 ▲許多保健食品含有高濃度納豆萃取物，內含大量維生素K，可能與抗凝血藥品產生交互作用。（圖／NOW健康製作） 至於許多保健食品含有高濃度納豆萃取物，內含大量維生素K，可能與抗凝血藥品產生交互作用，建議，病友在服用保健食品時，務必先與醫師、藥師討論。 ▲大蒜直接用於烹調料理，不至於與藥品產生交互作用，但含高濃縮大蒜成分的食品如與抗凝血藥品併服時，可能增加出血風險。（圖／NOW健康製作） 最近幾年，大蒜精也相當受到歡迎，郭建宏說，大蒜直接用於烹調料理，不至於與藥品產生交互作用，但含高濃縮大蒜成分的食品如與抗凝血藥品併服時，可能增加出血風險。 食藥署提醒民眾，含有高濃度特定成分的保健食品，並非健康萬靈丹，無法達到治療效果，如果身體不適，應該就醫，規律用藥，平常應均衡飲食、規律運動，養成健康生活模式。 更多NOW健康報導,2021-10-19 16:01:16.294505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
305,https://www.setn.com/News.aspx?NewsID=991668,國民黨用復星醫藥照 綠委疑是母公司？他轟配合中共大外宣,看更多《新冠肺炎最新疫情》專題報導 三立新聞網 記者李鴻典／台北報導 首批BNT疫苗今（2）天一早抵台，中國國民黨在臉書粉專貼出一張來源是復星醫藥的照片並說，請民進黨回歸科學與民意，方能讓台灣戰勝疫情！但抵台的BNT裝箱外觀「復必泰」字樣已經消失，永齡基金會執行長劉宥彤說，在德國因廠商宣傳慣例有張貼非捐贈單位向政府說明字樣，事先並未告知，因此要求抵台移除。 對此，民進黨籍立委鄭運鵬質疑，中國復星醫藥，是中國國民黨的母公司嗎？前民進黨籍桃園市議員王浩宇也轉貼國民黨的照片表示，結果來台灣根本沒有復必泰字樣，因為已經被要求移除，只有國民黨跟新華社用有復必泰的圖耶！ 配合大外宣？ ▲首批BNT疫苗抵台，中國國民黨在臉書粉專貼出一張來源是復星醫藥的照片並說，請民進黨回歸科學與民意，方能讓台灣戰勝疫情（圖／截自中國國民黨粉專） 鄭運鵬指出，這批德國原廠直送的BNT疫苗：1，是台灣捐助團體花錢買的，不是免費贈送的。2，代理商中國上海復興星醫藥也有依合約賺錢。3，全世界連疫苗原廠都沒在運送做廣告，哪有這種代理商在運送過程掛廣告布條自拍做宣傳的。4，廣告布條在台灣落地前就被捐助團體要求拿掉了！5，如果不是中國從中作梗，台灣政府早就買到了（德國駐台大使、德國國會議員、美國白宮發言人、國際媒體都有說明）。 鄭運鵬質疑，中國國民黨官方臉書，竟然不用在台落地後的照片，一定要選在起飛前的中國宣傳照（還加註照片來源是中國復星醫藥提供的），是中國公司有下廣告預算給中國國民黨？還是中國國民黨也淪落到變成中國復星的子公司了？ 他批評，要拿BNT質疑執政黨沒關係，至少要有點骨氣和格調吧！「還是大家需要送幾瓶維骨力給中國國民黨？面對中國，腰桿關節硬一點很難嗎？」,2021-10-19 16:01:16.371906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
306,https://www.setn.com/News.aspx?NewsID=1002759,奧運桌球鄭林配宜蘭合體 林昀儒首談個人賽銅牌戰惜敗心聲,三立新聞網 在東京奧運奪下混雙銅牌的桌球好手鄭怡靜、林昀儒，合體移師「小林同學」故鄉宜蘭的秘密練習場接受媒體專訪。林昀儒也首度談到個人賽銅牌戰的惜敗心聲，感嘆「輸給自己」。 ▲鄭怡靜和林昀儒在宜蘭合體，林昀儒也談到個人賽的惜敗心聲。（圖／中央社） 台灣桌球「黃金混雙」林昀儒、鄭怡靜在東京奧運拿下銅牌，林昀儒也在自己的奧運首秀，於男單賽事中勇奪第4名，追平前輩「桌球教父」莊智淵紀錄。被「新聞高峰會」主持人陳雅琳問及銅牌戰對上德國好手奧恰洛夫，最終7局惜敗感受時，林昀儒也首度透露心聲。 林昀儒形容銅牌戰是有史以來最渴望勝利的一場，並說感覺離奪牌最近的距離，但正因離獎牌就差一步，心情出現了波動，因此「最終是輸給自己」。而在調整過心態後，林昀儒也將奪牌希望寄予於2024年的巴黎奧運。 鄭怡靜在訪談中感性提到自己的桌球生涯，她表示在2012年倫敦奧運因受傷失去參賽資格，又碰上最摯愛的爺爺過世，「那時其實有一度想放棄」，不過最終帶領她走出來的是姊姊。 鄭怡靜提到姊姊當時跟她說：「妳要是不想打也沒關係，姊姊會養妳」，正因為姊姊的鼓勵與支持，讓她撐了下來，如今真的拿到奧運獎牌讓夢想成真。對於這次混雙結果，鄭怡靜說：「顏色肯定不是最想要的」，她要和林昀儒再戰2024年的巴黎奧運，目標金牌。 這回採訪團隊回到林昀儒的故鄉宜蘭，林昀儒的桌球生涯始於宜蘭國小桌球隊，國小3年級開始受訓，小學5年級就飛往日本參加東亞少年錦標賽，當年爆冷門拿下台灣過去從未得過的冠軍。 愛吃美食的林昀儒也帶著採訪團隊到當地一家小麵攤，林昀儒透露，早餐就愛吃餛飩麵，更開心分享：「從東京比賽回來就馬上想來吃。」 本集「新聞高峰會」將於26日晚上8時播出。,2021-10-19 16:01:16.778658,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
307,https://www.setn.com/News.aspx?NewsID=1003662,這種怪事！上海女足全運會輸球獲2金 對手只拿1金,三立新聞網 記者林辰彥／綜合報導 中國的全運會正在西安進行，由於中國國家女子足球隊從東京奧運回去之後，還要備戰國際賽事，這期間剛好卡著全運會。中國竟然想出了讓國家女足隊去參加全運會，但是那些各省、直轄市的代表隊怎麼辦呢？ ▲中國女足隊。（圖／新華社） 中國竟然出了這樣怪招，如果省市球隊有球員被徵召到國家隊，比賽結果如果國家隊拿金牌，那麼每被徵召2名球員的省市，就可以獲得一面金牌。 在全運會女足金牌戰，國家隊碰上上海隊，結果國家隊以1：0險勝，由於上海隊有4名球員被徵召到國家隊，所以輸球的上海隊獲得了兩面金牌。,2021-10-19 16:01:16.820974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
308,https://www.setn.com/News.aspx?NewsID=1003750,爆紅依舊親民！直擊楊勇緯深夜連喝5小時 神秘友人曝光,CTWANT 三立新聞網 文／CTWANT 「柔道男神」楊勇緯在今年東京奧運勇奪柔道男子60公斤級銀牌，IG關注人數狂飆近45萬，找上門的代言合作邀約更是絡繹不絕。9月17日本刊直擊下個月即將在全國運動會亮相的他，難得在出席記者會後的空檔，相約同為柔道選手的好友們吃飯小聚，席間友人們紛紛掏出手機和他拍照留念，楊勇緯也熱情合影，整晚氣氛超嗨。 ▲楊勇緯出席活動，相當習慣被大批媒體簇擁的場面，對談十分大方。（圖／CTWANT提供） ▲換上輕便服裝的楊勇緯，前往居酒屋與朋友聚會。（圖／CTWANT提供） 9月17日下午4點半左右，楊勇緯結束服裝品牌代言活動，在粉絲熱情地包圍下，由工作人員陪同返回中山區某飯店休息。休息約莫2小時，楊勇緯才再度現身飯店門口，此時他一身輕便，身旁也沒有工作人員的影子，獨自搭上計程車直奔大安區一家居酒屋。 ▲看到朋友陸續前來，楊勇緯揮著手顯得很開心。（圖／CTWANT提供） 約7點半左右，楊勇緯抵達現場，友人們也陸續前來赴約，同桌3男4女共8人，據悉均為楊勇緯的學姊、同學、學弟妹們，席間大夥兒開心地吃吃喝喝，楊勇緯臉上的笑意更是隔著一扇門也藏不住，他更數度舉起酒杯爽快豪飲，酒量看來頗不錯。 ▲拿起啤酒暢飲，楊勇緯展現他的好酒量。（圖／CTWANT提供） 用餐過程中，楊勇緯與右手邊的黑衣女子互動頻繁，該女子是楊勇緯在學生時期非常尊敬的學姊，也是台灣柔道第一位旅日職業選手連珍羚，從互動看得出2人的好交情。一行人就這樣一路吃到深夜，情緒高昂的他們開始拿起手機拍照留念，面對這些多年來有革命情感的摯友，大夥兒勾肩搭背、貼臉自拍，直到0點22分終於吃飽喝足走出大門，雖然才剛拍過一輪照片，又再特地拜託店員幫他們在門口留下大合照。臨別時，楊勇緯一一擁抱所有友人，最後才依依不捨地搭乘計程車回到飯店，結束充實忙碌的一天。 ▲席間楊勇緯的手搭在旁邊同為知名柔道選手的學姊連珍羚肩上，看得出兩人頗有交情。（圖／CTWANT提供） 楊勇緯自從東奧賽事後，暴增許多「楊太太」支持，一舉一動都受到外界注目，尤其感情狀態更是粉絲關注焦點。雖然他高中時期就被教練下禁愛令、歷任教練都以自律、專注肯定他對柔道練習的專注，但他本人則以「不好說」，間接認了並非母胎單身。 ▲不知是否許久未見，楊勇緯與好友們在聚餐過程中不斷地合影留念。（圖／CTWANT提供） ▲看來個性熱情的楊勇緯，與同校的學姊、同學、學弟妹們感情極佳，人緣很好。（圖／CTWANT提供） 先前曾有瘋狂粉絲肉搜出疑似楊勇緯與女友的合照，女方因此遭受無數私訊攻擊，最終不堪其擾只好刪除照片、並將社群網站轉為私人狀態。事後楊勇緯提及未來規畫，強調現在會專注於2024巴黎奧運金牌，近年不打算結交另一伴。9月初他也正式進入備戰狀態，投入10月中的國內全運會比賽、11 月的巴庫大滿貫賽，「目標的話當然還是金牌，但是我覺得做好我現在該做的就沒太大問題，現在世界排名也一直在往上升，希望自己能夠成為世界第一。」 ▲結束聚會後楊勇緯在餐廳外又與友人們緊緊擁抱，期盼下次能早日再聚。（圖／CTWANT提供） ▲跟友人們告別後楊勇緯自行搭車離開居酒屋。（圖／CTWANT提供）,2021-10-19 16:01:16.874813,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
309,https://www.setn.com/News.aspx?NewsID=991794,全民英雄！郭婞淳榮耀返輔大 名人堂改名婞淳金牌廳,看更多《台灣健兒東奧爭金》專題報導 ✎ 延伸閱讀： 三立新聞網 實習編輯許琬琦／台北報導 「舉重女神」郭婞淳在東京奧運拿下金牌回台灣後，她的母校輔仁大學也特別於今（2）日舉辦「全民英雄！輔大金牌老師郭婞淳榮耀返校」記者會，為表揚郭婞淳在東奧奪金的榮耀，輔大校長江漢聲也規劃建置以其命名的「輔仁大學體育運動名人堂—婞淳金牌廳」，讓體育好手的精神留傳給學弟妹，啟發更多人。 ▲「輔仁大學體育運動名人堂—婞淳金牌廳」正式揭牌（圖／輔大提供） 輔大所規劃建置的「輔仁大學體育運動名人堂—婞淳金牌廳」，幕後重要推手是校長江漢聲，江校長在奧運期間守在電視機前面觀看比賽，表示：「看到郭婞淳拿下金牌時內心非常激動，看到她不僅在舉重上認真專業又相當熱心公益，是值得仿效的對象」，而講到郭婞淳與江校長的緣分，其實郭婞淳及她的教練林敬能正是江校長8年前首批招募至輔大的運動菁英選手及教練。 輔大以同時呈現學校體育與學術結合成果聞名，「輔仁大學體育運動名人堂—婞淳金牌廳」預計規劃建置於輔大足球場看台2樓，還會規劃將歷年輔大體育運動名人列入，包括「東奧桌球混雙銅牌：鄭怡靜及林昀儒」、「東奧女子拳擊銅牌：黃筱雯」、「三鐵皇后：吳錦雲」等。 ▲ 「全民英雄！輔大金牌老師郭婞淳榮耀返校」記者會（圖／輔仁大學提供） 這次2020東京奧運中，郭婞淳在女子舉重59公斤量級以破奧運會紀錄的挺舉133公斤，抓舉103公斤，總計236公斤的成績，為中華台北隊拿下本屆奧運會首面金牌，也是輔仁大學自民國十四年創校迄今首面奧運會金牌，讓母校以及全國民眾都因為她而沾光！,2021-10-19 16:01:17.965074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
310,https://www.setn.com/News.aspx?NewsID=991677,香港最強綠葉演員 孤獨死在家中…曾代表台踢進奧運,三立新聞網 娛樂中心／綜合報導 港星林尚義曾是當紅足球員，還以中華民國隊球員身分出戰過，1992年在電影《逃學威龍2》中飾演柔道教練，正式踏入演藝圈，之後在《古惑仔》系列電影裡飾演牧師爆紅；然而，林尚義雖在足球界和演藝圈備受尊敬，但最終卻孤獨死去。 ▲林尚義在系列電影《古惑仔》飾演牧師，形象深入人心。（圖／翻攝自百度百科） 林尚義13歲開始踢球，1954年正式成為球員，38歲轉當教練及球評，因為幽默風格被物色進演藝圈，第一部拍的電影就是周星馳、張敏、吳孟達、朱茵等人合演的《逃學威龍2》，冷面笑匠的特色成了電影新寵兒，1996年在《古惑仔》3部系列電影飾演牧師，隔年同樣出演《97古惑仔之戰無不勝》，1999年和劉德華、張家輝等人合作《賭俠1999》。 林尚義無論扮演怎樣的綠葉角色，形象都刻入人心，甚至成為經典，但林尚義生涯最為人熟悉的是足球評論員，幾乎每一場重要的足球比賽中都能見到他的身影，而且林尚義在年輕時，更是一名職業足球選手。 ▲林尚義曾代表台灣參加奧運、亞運。（圖／翻攝自百度百科） 林尚義從小就喜歡踢足球，16歲就加入香港甲組足球隊，1958年代表中華民國勇奪東京亞運足球金牌，1960年再代表中華民國參加羅馬奧運會；林尚義在1971年效力流浪足球隊時奪得甲組聯賽及銀牌雙料冠軍，由於其踢球風格十分勇猛被稱為「重炮手」，晚年則被尊稱為阿叔。 ▲林尚義2009年在家中去世，享壽74歲。（圖／翻攝自百度百科） 2005年，林尚義因第二任妻子劉蕙芳急性肝硬化引致內出血去世，大受打擊，他本想在2005年8月中退休，最終在無綫電視挽留下，決定將2006年的世界盃當作自己球評生涯的完結；同年，林尚義也接受醫生建議成功戒菸，結束數十年的吸菸習慣。 就在林尚義開啟人生另一階段的新生活，卻在2009年4月23日早上11時，被兒子發現在天后僑興大廈住所內昏迷不醒，送往律敦治醫院搶救後，仍宣告不治，享壽74歲。,2021-10-19 16:01:18.046346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
311,https://www.setn.com/News.aspx?NewsID=992078,紐約市遭灌入5萬座奧運泳池雨量 颶風艾達釀43死,看更多《國際頭條》專題報導 三立新聞網 （中央社紐約2日電）美國東岸受到颶風艾達（Ida）餘波影響，創紀錄降雨導致洪水氾濫，道路上也險象環生。美媒報導，豪雨至少已釀43死。 ▲短短5小時內，紐約市的降雨量相當於5萬座奧運規格泳池的雨量。（圖／翻攝自美國國家颶風中心） 美國有線電視新聞網（CNN）報導，在短短5小時內，紐約市的降雨量相當於5萬座奧運規格泳池，5個行政區的降雨量超過178公釐，引發致命洪災。 新澤西州派賽克市（Passaic）市長羅拉（Hector Lora）告訴CNN，洪災在當地造成1名70多歲男子死亡。美國國家廣播公司紐約分台（NBC New York）則報導，新澤西州有2人死亡，紐約市則有7人喪命，其中包括1個年僅2歲的小男孩。 截至1日傍晚，美國國家氣象局（National Weather Service）已針對費城西部至新澤西州北部地區，發布至少5次洪災暴發警報。 紐約大都會運輸局（Metropolitan Transit Authority，MTA）表示，「地區緊急狀況」幾乎讓全市地鐵停擺後，針對15至20輛地鐵列車的救援行動連夜展開，目前未發現人員傷亡。 MTA在美東時間凌晨4時15分發布聲明稱，紐約市地鐵系統約有46個地點發生淹水狀況，工作人員正檢查基礎設施，並處理排水問題。,2021-10-19 16:01:18.094673,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
